Chromosome,Position_bp,Predicted_cM
Chr03,13375860,34.678897240327
Chr03,13375967,34.6790023432833
Chr03,13375970,34.6790052899361
Chr03,13375984,34.6790190408679
Chr03,13375985,34.6790200230701
Chr03,13376601,34.6796248764851
Chr03,13376602,34.6796258580928
Chr03,13376646,34.6796690478751
Chr03,13376691,34.6797132173143
Chr03,13381439,34.684362633033
Chr03,13405806,34.7078844046524
Chr03,13405903,34.7079769121341
Chr03,13408715,34.7106548102528
Chr03,13408789,34.7107251804099
Chr03,13408860,34.7107926928646
Chr03,13408898,34.7108288243364
Chr03,13408904,34.7108345291811
Chr03,13408906,34.7108364307885
Chr03,13408936,34.7108649544456
Chr03,13408987,34.7109134427134
Chr03,13408997,34.7109229499291
Chr03,13409056,34.7109790405807
Chr03,13409088,34.7110094612551
Chr03,13409143,34.7110617445316
Chr03,13409188,34.7111045196347
Chr03,13409203,34.7111187775778
Chr03,13409204,34.7111197280998
Chr03,13409241,34.7111548967502
Chr03,13409242,34.7111558472363
Chr03,13409274,34.7111862622945
Chr03,13409300,34.7112109738179
Chr03,13409412,34.7113174161658
Chr03,13410758,34.7125956996184
Chr03,13410759,34.7125966486739
Chr03,13410763,34.7126004448864
Chr03,13410776,34.7126127824731
Chr03,13410816,34.7126507432791
Chr03,13412712,34.7144483562452
Chr03,13439865,34.7398230786892
Chr03,13455079,34.7537418434162
Chr03,13455118,34.7537772499256
Chr03,13455153,34.7538090238125
Chr03,13455246,34.7538934461198
Chr03,13455264,34.7539097850066
Chr03,13458496,34.7568387181802
Chr03,13459139,34.7574202849049
Chr03,13459215,34.7574889987885
Chr03,13459221,34.7574944233441
Chr03,13459229,34.7575016560339
Chr03,13459271,34.7575396266964
Chr03,13459335,34.7575974836564
Chr03,13459352,34.7576128512828
Chr03,13459372,34.7576309305055
Chr03,13459538,34.7577809739594
Chr03,13459587,34.7578252590858
Chr03,13492290,34.7868961912183
Chr03,13492354,34.7869521400099
Chr03,13492365,34.7869617558402
Chr03,13492391,34.7869844837367
Chr03,13492403,34.7869949733315
Chr03,13492512,34.7870902479301
Chr03,13501036,34.7945081099363
Chr03,13501254,34.7946969732444
Chr03,13501889,34.7952468622775
Chr03,13501913,34.7952676384691
Chr03,13501999,34.795342082293
Chr03,13503092,34.7962876399666
Chr03,13503153,34.7963403800508
Chr03,13503178,34.7963619938866
Chr03,13503225,34.7964026263983
Chr03,13503340,34.7965020381183
Chr03,13503367,34.7965253765624
Chr03,13503432,34.7965815590559
Chr03,13503449,34.7965962523212
Chr03,13506090,34.7988757859531
Chr03,13506131,34.7989111257356
Chr03,13506150,34.7989275022039
Chr03,13510481,34.802652151526
Chr03,13510530,34.8026941966811
Chr03,13510531,34.8026950547235
Chr03,13510539,34.8027019190305
Chr03,13514502,34.8060953928955
Chr03,13514777,34.8063303595278
Chr03,13557941,34.8423946136888
Chr03,13557968,34.8424166702158
Chr03,13558034,34.842470583553
Chr03,13558121,34.8425416454577
Chr03,13558167,34.84257921581
Chr03,13558173,34.8425841161577
Chr03,13558193,34.8426004504283
Chr03,13558196,34.8426029005395
Chr03,13558271,34.8426641508244
Chr03,13558331,34.8427131475989
Chr03,13558436,34.8427988845678
Chr03,13606736,34.8812526329666
Chr03,13606748,34.8812619452294
Chr03,13606845,34.8813372150022
Chr03,13606886,34.8813690277321
Chr03,13606904,34.8813829938593
Chr03,13606918,34.8813938562184
Chr03,13629184,34.8984666236651
Chr03,13629236,34.8985060230403
Chr03,13629605,34.8987855441972
Chr03,13629728,34.8988786934281
Chr03,13629729,34.8988794506888
Chr03,13629743,34.8988900522529
Chr03,13675637,34.9328008862684
Chr03,13675805,34.9329219619863
Chr03,13675895,34.9329868149091
Chr03,13676792,34.9336328366985
Chr03,13676824,34.9336558715797
Chr03,13676906,34.9337148948149
Chr03,13676913,34.9337199331406
Chr03,13676945,34.9337429649999
Chr03,13676951,34.9337472833845
Chr03,13676990,34.9337753521999
Chr03,13677215,34.9339372644971
Chr03,13677281,34.9339847512779
Chr03,13687029,34.9409611789904
Chr03,13687070,34.9409903660111
Chr03,13687111,34.9410195517302
Chr03,13698951,34.9493935315389
Chr03,13698952,34.9493942342454
Chr03,13698982,34.9494153150847
Chr03,13698999,34.9494272605873
Chr03,13699008,34.9494335845871
Chr03,13699408,34.9497145885153
Chr03,13699436,34.9497342541956
Chr03,13699449,34.9497433844857
Chr03,13700047,34.9501632377845
Chr03,13700092,34.9501948210077
Chr03,13709371,34.9566742133078
Chr03,13709419,34.9567075603273
Chr03,13709620,34.956847181938
Chr03,13709836,34.9569971888221
Chr03,13737046,34.9756122177442
Chr03,13737068,34.9756270440263
Chr03,13737100,34.9756486088849
Chr03,13737105,34.9756519783252
Chr03,13737139,34.9756748900265
Chr03,13737218,34.9757281227188
Chr03,13739902,34.9775339310092
Chr03,13739909,34.9775386336492
Chr03,13951935,35.1042670212676
Chr03,14107592,35.179438446924
Chr03,14107637,35.1794582533267
Chr03,14107738,35.1795027038784
Chr03,14150245,35.1977490175756
Chr03,14150760,35.1979645384674
Chr03,14150829,35.1979934041734
Chr03,14150879,35.198014319889
Chr03,14150896,35.1980214309523
Chr03,14150953,35.1980452728925
Chr03,14151108,35.1981100981624
Chr03,14151138,35.1981226436248
Chr03,14151156,35.19813017069
Chr03,14151192,35.1981452243426
Chr03,14151241,35.1981657130131
Chr03,14151267,35.1981765840734
Chr03,14151301,35.1981907995742
Chr03,14151376,35.1982221552879
Chr03,14151410,35.1982363689677
Chr03,14151665,35.1983429534645
Chr03,14151676,35.1983475505085
Chr03,14151706,35.1983600875991
Chr03,14322095,35.2629380500451
Chr03,14322190,35.2629706389025
Chr03,14322317,35.2630141996003
Chr03,14322382,35.2630364920297
Chr03,14322394,35.2630406073763
Chr03,14322397,35.2630416362042
Chr03,14322517,35.2630827864647
Chr03,14511309,35.3216045603992
Chr03,14511350,35.3216160682312
Chr03,14511443,35.3216421696675
Chr03,14511499,35.3216578855269
Chr03,14511504,35.3216592886872
Chr03,14511537,35.3216685493745
Chr03,14511539,35.3216691106188
Chr03,14511546,35.3216710749651
Chr03,14512016,35.321802936328
Chr03,14515462,35.3227679043224
Chr03,14517658,35.3233811694622
Chr03,14517804,35.3234218961858
Chr03,14517811,35.3234238486934
Chr03,14517843,35.3234327742751
Chr03,14517897,35.3234478355718
Chr03,14517903,35.323449509001
Chr03,14589962,35.3428892977626
Chr03,14590021,35.3429047067135
Chr03,14590053,35.3429130637844
Chr03,14590083,35.3429208983301
Chr03,14590084,35.3429211594781
Chr03,14590093,35.3429235098005
Chr03,14590211,35.3429543234599
Chr03,14591032,35.3431686271527
Chr03,14591045,35.3431720193
Chr03,14591063,35.3431767160569
Chr03,14620267,35.3507041452113
Chr03,14620269,35.3507046545397
Chr03,14620275,35.35070618252
Chr03,14620567,35.3507805352835
Chr03,14620582,35.3507843543016
Chr03,14620621,35.3507942835325
Chr03,14620635,35.3507978477956
Chr03,14663668,35.3615714877521
Chr03,14663735,35.3615879904245
Chr03,14663740,35.361589221935
Chr03,14663762,35.3615946405279
Chr03,14663862,35.3616192694031
Chr03,14664014,35.3616567018646
Chr03,14664331,35.3617347549476
Chr03,14664377,35.3617460797696
Chr03,14664388,35.3617487878231
Chr03,14666976,35.3623853196523
Chr03,14666985,35.3623875311719
Chr03,14667243,35.362450921968
Chr03,14706891,35.3720587808192
Chr03,14706955,35.372074085444
Chr03,14707493,35.3722027152195
Chr03,14707502,35.3722048666432
Chr03,14707506,35.3722058228275
Chr03,14707567,35.3722204043364
Chr03,14708417,35.3724235303463
Chr03,14708433,35.3724273528412
Chr03,14708446,35.3724304585897
Chr03,14708465,35.3724349977143
Chr03,14708477,35.3724378645017
Chr03,14708726,35.3724973454057
Chr03,14708751,35.3725033168643
Chr03,14708756,35.3725045111446
Chr03,14779375,35.3890297795836
Chr03,14839793,35.4027296157056
Chr03,14854356,35.405987477771
Chr03,14930968,35.4229502889878
Chr03,14957723,35.4288357015722
Chr03,14957738,35.4288389979276
Chr03,14957913,35.4288774551375
Chr03,14957918,35.4288785539076
Chr03,14959606,35.4292494755533
Chr03,14959663,35.4292619999454
Chr03,14959665,35.4292624393968
Chr03,14959688,35.4292674930832
Chr03,15273550,35.4974495171611
Chr03,15273555,35.4974505911532
Chr03,15281120,35.4990751063619
Chr03,15281156,35.4990828349588
Chr03,15281179,35.4990877726632
Chr03,15400228,35.5245389080416
Chr03,15400303,35.5245548754274
Chr03,15400436,35.5245831907202
Chr03,15400600,35.5246181054579
Chr03,15400626,35.5246236406846
Chr03,15400648,35.5246283243302
Chr03,15400663,35.5246315177208
Chr03,15419684,35.5286782758719
Chr03,15419738,35.5286897568899
Chr03,15419761,35.5286946469402
Chr03,15420314,35.5288122184102
Chr03,15420387,35.5288277383582
Chr03,15420477,35.5288468724325
Chr03,15420486,35.5288487858334
Chr03,15420523,35.5288566520245
Chr03,15466671,35.5386520636522
Chr03,15466812,35.5386819446865
Chr03,15466825,35.5386846996608
Chr03,15466827,35.5386851235029
Chr03,15468236,35.5389837056969
Chr03,15468820,35.5391074530706
Chr03,15869389,35.6228498399834
Chr03,15869397,35.6228514904679
Chr03,15870968,35.6231755878758
Chr03,15871000,35.6231821891371
Chr03,15871004,35.6231830142938
Chr03,15871717,35.6233300950805
Chr03,15871729,35.6233325704357
Chr03,15871741,35.6233350457889
Chr03,15871749,35.6233366960234
Chr03,15873871,35.6237743906859
Chr03,15873944,35.6237894469782
Chr03,15923079,35.6339075785914
Chr03,15978344,35.6452501937152
Chr03,15978357,35.6452528571687
Chr03,16056854,35.6612957693246
Chr03,16056858,35.6612965848227
Chr03,16056895,35.661304128171
Chr03,16057270,35.6613805800441
Chr03,16317549,35.7140228737145
Chr03,16317583,35.714029696604
Chr03,16317655,35.7140441450307
Chr03,16317679,35.7140489611592
Chr03,16317719,35.7140569880249
Chr03,16317886,35.7140904999843
Chr03,16317897,35.7140927073473
Chr03,16317902,35.7140937106936
Chr03,16317907,35.7140947140396
Chr03,16317917,35.7140967207308
Chr03,16378059,35.7261440223352
Chr03,16378068,35.7261458219876
Chr03,16378081,35.7261484214839
Chr03,16378151,35.7261624187377
Chr03,16380704,35.7266728795152
Chr03,16380803,35.7266926725853
Chr03,16380874,35.726706867545
Chr03,16380875,35.7267070674735
Chr03,16389123,35.7283556820893
Chr03,16389162,35.7283634755485
Chr03,16389178,35.72836667286
Chr03,16392064,35.7289433392086
Chr03,16392111,35.7289527297163
Chr03,16392182,35.7289669153283
Chr03,16392221,35.7289747074
Chr03,16392236,35.728977704346
Chr03,16392246,35.7289797023085
Chr03,16392266,35.7289836982301
Chr03,16392268,35.728984097822
Chr03,16392286,35.728987694147
Chr03,16739703,35.7977209144279
Chr03,16740024,35.7977838138
Chr03,16740705,35.7979172509368
Chr03,16740879,35.797951344225
Chr03,16740880,35.7979515401625
Chr03,16741000,35.7979750525884
Chr03,16877289,35.8245827358156
Chr03,16877293,35.824583513949
Chr03,16877308,35.8245864319477
Chr03,16877392,35.8246027726987
Chr03,16877393,35.8246029672311
Chr03,16877414,35.8246070524075
Chr03,16877443,35.8246126938343
Chr03,16877489,35.8246216422871
Chr03,16877534,35.8246303961876
Chr03,16877556,35.8246346758649
Chr03,16877560,35.8246354539875
Chr03,16910306,35.8310001711055
Chr03,16910320,35.8310028899385
Chr03,16910418,35.831021921715
Chr03,16910508,35.8310393997928
Chr03,16910542,35.8310460026012
Chr03,16910543,35.8310461968013
Chr03,16915918,35.8320898782268
Chr03,16917327,35.8323634208036
Chr03,16917370,35.8323717684921
Chr03,16917406,35.8323787572405
Chr03,16917556,35.8324078768865
Chr03,16917583,35.8324131183991
Chr03,16917819,35.8324589327924
Chr03,16917903,35.8324752394767
Chr03,16918200,35.8325328946905
Chr03,16918207,35.832534253557
Chr03,16918224,35.8325375536594
Chr03,16947708,35.8382567843257
Chr03,16947724,35.8382598856324
Chr03,16947753,35.8382655067444
Chr03,16947755,35.838265894407
Chr03,16947798,35.8382742291431
Chr03,16947820,35.8382784934196
Chr03,16947846,35.838283533013
Chr03,16947906,35.8382951628186
Chr03,16947959,35.838305435784
Chr03,17032219,35.8546028416631
Chr03,17032373,35.854632565186
Chr03,17034266,35.854997914347
Chr03,17034323,35.8550089148196
Chr03,17042690,35.8566233312956
Chr03,17042710,35.8566271895032
Chr03,17042778,35.8566403073806
Chr03,17044445,35.8569618744816
Chr03,17044490,35.8569705546896
Chr03,17044865,35.8570428890047
Chr03,17044883,35.8570463610181
Chr03,17044931,35.8570556197053
Chr03,17044964,35.85706198504
Chr03,17046287,35.857317168539
Chr03,17046402,35.8573393492336
Chr03,17046426,35.8573439782323
Chr03,17046468,35.8573520789667
Chr03,17046581,35.8573738737161
Chr03,17046640,35.8573852532272
Chr03,17046718,35.8574002972757
Chr03,17046748,35.8574060834327
Chr03,17046759,35.8574082050215
Chr03,17052954,35.858602862077
Chr03,17053487,35.8587056298661
Chr03,17138252,35.8750151110177
Chr03,17142911,35.8759095976954
Chr03,17142966,35.8759201560107
Chr03,17142968,35.8759205399489
Chr03,17143077,35.8759414645256
Chr03,17176499,35.882352288369
Chr03,17176514,35.8823551632902
Chr03,17211332,35.889022922063
Chr03,17212146,35.8891786744958
Chr03,17212179,35.8891849886578
Chr03,17212182,35.889185562672
Chr03,17212227,35.8891941728758
Chr03,17212292,35.8892066098046
Chr03,17214019,35.8895370355035
Chr03,17214052,35.889543349109
Chr03,17214116,35.8895555936491
Chr03,17214121,35.8895565502523
Chr03,17214665,35.8896606273307
Chr03,18354226,36.1026211876901
Chr03,18354234,36.1026226527641
Chr03,18354329,36.1026400504925
Chr03,18354416,36.1026559831066
Chr03,18684569,36.1628450275305
Chr03,18797147,36.1832556637928
Chr03,18797341,36.1832907919412
Chr03,18826730,36.188610642681
Chr03,18826773,36.1886184238703
Chr03,18826838,36.1886301861197
Chr03,18826848,36.1886319956951
Chr03,18827079,36.1886737967794
Chr03,18827085,36.1886748825191
Chr03,18827136,36.1886841113011
Chr03,18827139,36.1886846541703
Chr03,18827319,36.1887172262598
Chr03,18827356,36.1887239216183
Chr03,18827433,36.1887378551852
Chr03,18827475,36.1887454553031
Chr03,18827745,36.1887943130413
Chr03,18827852,36.1888136751044
Chr03,18827887,36.1888200084799
Chr03,18827933,36.1888283323378
Chr03,18828036,36.1888469705117
Chr03,18828126,36.1888632562613
Chr03,18828127,36.1888634372139
Chr03,18828157,36.1888688657901
Chr03,18828168,36.1888708562672
Chr03,18828177,36.1888724848389
Chr03,18828186,36.1888741134104
Chr03,18828214,36.1888791800753
Chr03,18828288,36.1888925705321
Chr03,18828333,36.1889007133672
Chr03,18832097,36.1895817887388
Chr03,18832177,36.1895962637144
Chr03,18832194,36.1895993396435
Chr03,18832220,36.1896040440036
Chr03,18832228,36.1896054914985
Chr03,18832254,36.1896101958553
Chr03,18832279,36.1896147192727
Chr03,18832322,36.1896224995452
Chr03,18832327,36.1896234042275
Chr03,18832341,36.1896259373377
Chr03,18832342,36.1896261182741
Chr03,18832387,36.1896342604087
Chr03,18834159,36.1899548734048
Chr03,18834184,36.1899593966398
Chr03,20175851,36.4305463854091
Chr03,20175861,36.4305481720836
Chr03,20175896,36.4305544254447
Chr03,20175917,36.4305581774616
Chr03,20182646,36.431760441399
Chr03,20182681,36.4317666948709
Chr03,20184635,36.4321158182077
Chr03,20184766,36.4321392241882
Chr03,20185169,36.4322112288977
Chr03,20185182,36.4322135516316
Chr03,20194709,36.4339157807563
Chr03,20194726,36.4339188182588
Chr03,20614633,36.5090312955675
Chr03,20614701,36.5090434794642
Chr03,20632314,36.5121995799701
Chr03,20632323,36.5122011928442
Chr03,20632328,36.5122020888854
Chr03,20632355,36.5122069275088
Chr03,20632554,36.5122425899982
Chr03,20632561,36.512243844459
Chr03,20632581,36.5122474286332
Chr03,20632616,36.51225370094
Chr03,20632654,36.5122605108757
Chr03,20725261,36.5288651388947
Chr03,20725267,36.5288662152939
Chr03,20837251,36.548970736341
Chr03,20837330,36.5489849300736
Chr03,21068256,36.5905498759312
Chr03,21068288,36.590555646997
Chr03,21068291,36.5905561880346
Chr03,21068331,36.5905634018721
Chr03,21074510,36.5916778230578
Chr03,21074515,36.5916787248903
Chr03,21074522,36.591679987456
Chr03,21074589,36.5916920720209
Chr03,21077287,36.5921787136331
Chr03,21077291,36.5921794351361
Chr03,21077309,36.5921826819001
Chr03,21077438,36.5922059504073
Chr03,21104992,36.5971773143224
Chr03,21104998,36.5971783971384
Chr03,21105009,36.5971803823016
Chr03,21105054,36.5971885034277
Chr03,21105077,36.5971926542282
Chr03,21105088,36.5971946393943
Chr03,21105108,36.5971982487882
Chr03,21105125,36.5972013167741
Chr03,21105194,36.5972137691978
Chr03,21114258,36.598849690532
Chr03,21114276,36.5988529395539
Chr03,21114278,36.5988533005564
Chr03,21114279,36.5988534810577
Chr03,21114405,36.5988762242436
Chr03,21114636,36.5989179202269
Chr03,21114684,36.5989265843505
Chr03,21114711,36.5989314579234
Chr03,21114720,36.5989330824483
Chr03,21115162,36.599012865015
Chr03,21115328,36.5990428287777
Chr03,21115401,36.5990560056432
Chr03,21377169,36.6464344204423
Chr03,21377247,36.6464485789496
Chr03,21377250,36.6464491235081
Chr03,21377342,36.6464658233208
Chr03,21473787,36.663992949707
Chr03,21473907,36.6640147835854
Chr03,21473916,36.6640164211289
Chr03,21473974,36.6640269741963
Chr03,21473997,36.6640311590377
Chr03,21653458,36.6967611929907
Chr03,21653460,36.6967615586442
Chr03,21653496,36.6967681404112
Chr03,21653510,36.696770699989
Chr03,21653513,36.6967712484701
Chr03,21660542,36.6980564677454
Chr03,21660813,36.6981060239416
Chr03,21660821,36.6981074868609
Chr03,21660853,36.6981133385416
Chr03,21660861,36.6981148014626
Chr03,21660888,36.6981197388235
Chr03,21663762,36.698645315135
Chr03,21663834,36.6986584825256
Chr03,21663837,36.6986590311675
Chr03,21682323,36.7020406555064
Chr03,21682481,36.7020695660059
Chr03,21682943,36.7021541025246
Chr03,21682988,36.7021623366611
Chr03,21684488,36.7024368139868
Chr03,21684492,36.7024375459422
Chr03,21684500,36.7024390098533
Chr03,21684505,36.7024399247978
Chr03,21707163,36.7065874476151
Chr03,21707213,36.7065966030828
Chr03,21707224,36.7065986172875
Chr03,21707242,36.7066019132602
Chr03,21707404,36.7066315770924
Chr03,21707448,36.70663963396
Chr03,21711700,36.7074182692129
Chr03,21711722,36.7074222981513
Chr03,21716049,36.7082147675562
Chr03,21716051,36.7082151338699
Chr03,21716069,36.7082184306942
Chr03,21716165,36.7082360137864
Chr03,21716179,36.7082385779915
Chr03,21726601,36.7101477383703
Chr03,21727084,36.7102362312303
Chr03,21727465,36.7103060370474
Chr03,21773911,36.7188216875065
Chr03,21773927,36.7188246230772
Chr03,21773992,36.7188365488475
Chr03,21792625,36.7222561802655
Chr03,21792753,36.7222796782569
Chr03,21792768,36.7222824319338
Chr03,21792780,36.7222846348762
Chr03,21792864,36.7223000554959
Chr03,21796325,36.7229354562325
Chr03,21796395,36.7229483081419
Chr03,21796398,36.7229488589386
Chr03,21796476,36.7229631796713
Chr03,21796547,36.7229762152399
Chr03,21796620,36.7229896180372
Chr03,21877812,36.7379153275631
Chr03,21877882,36.7379282123288
Chr03,21877916,36.737934470654
Chr03,21878220,36.7379904277468
Chr03,21878228,36.7379919003093
Chr03,21878291,36.7380034967515
Chr03,21878345,36.7380134365778
Chr03,21878364,36.7380169339282
Chr03,21878384,36.7380206153519
Chr03,21878424,36.7380279782065
Chr03,21878645,36.7380686581478
Chr03,21878650,36.7380695785118
Chr03,21878708,36.7380802547449
Chr03,21878714,36.7380813591839
Chr03,21878957,36.7381260891432
Chr03,21878960,36.7381266413671
